"generation","variant","count","S"
4441,4612,85,"-0.25"
4441,4645,38,"-0.25"
4441,4668,39,"-0.25"
4441,4905,60,"-0.25"
4441,4971,94,"-0.25"
4441,5072,132,"-0.25"
4441,5234,162,"-0.25"
4441,5255,6,"-0.25"
4441,5277,28,"-0.25"
4441,5292,53,"-0.25"
4441,5307,9,"-0.25"
4441,5317,45,"-0.25"
4441,5359,1,"-0.25"
4441,5360,2,"-0.25"
4441,5367,2,"-0.25"
4441,5368,2,"-0.25"
4441,5369,1,"-0.25"
4441,5370,1,"-0.25"
4442,4345,76,"-0.25"
4442,4377,24,"-0.25"
4442,4416,143,"-0.25"
4442,4612,91,"-0.25"
4442,4645,30,"-0.25"
4442,4668,31,"-0.25"
4442,4905,69,"-0.25"
4442,4971,95,"-0.25"
4442,5072,136,"-0.25"
4442,5234,147,"-0.25"
4442,5255,6,"-0.25"
4442,5277,25,"-0.25"
4442,5292,61,"-0.25"
4442,5307,8,"-0.25"
4442,5317,49,"-0.25"
4442,5359,1,"-0.25"
4442,5367,3,"-0.25"
4442,5369,1,"-0.25"
4442,5370,3,"-0.25"
4442,5371,1,"-0.25"
4443,4345,78,"-0.25"
4443,4377,31,"-0.25"
4443,4416,133,"-0.25"
4443,4612,85,"-0.25"
4443,4645,40,"-0.25"
4443,4668,29,"-0.25"
4443,4905,79,"-0.25"
4443,4971,91,"-0.25"
4443,5072,137,"-0.25"
4443,5234,137,"-0.25"
4443,5255,8,"-0.25"
4443,5277,20,"-0.25"
4443,5292,57,"-0.25"
4443,5307,9,"-0.25"
4443,5317,50,"-0.25"
4443,5359,1,"-0.25"
4443,5367,6,"-0.25"
4443,5369,1,"-0.25"
4443,5370,6,"-0.25"
4443,5371,2,"-0.25"
4444,4345,68,"-0.25"
4444,4377,37,"-0.25"
4444,4416,116,"-0.25"
4444,4612,89,"-0.25"
4444,4645,36,"-0.25"
4444,4668,26,"-0.25"
4444,4905,82,"-0.25"
4444,4971,95,"-0.25"
4444,5072,160,"-0.25"
4444,5234,135,"-0.25"
4444,5255,10,"-0.25"
4444,5277,20,"-0.25"
4444,5292,48,"-0.25"
4444,5307,7,"-0.25"
4444,5317,54,"-0.25"
4444,5367,7,"-0.25"
4444,5369,4,"-0.25"
4444,5370,5,"-0.25"
4444,5371,1,"-0.25"
4445,4345,73,"-0.25"
4445,4377,38,"-0.25"
4445,4416,119,"-0.25"
4445,4612,96,"-0.25"
4445,4645,35,"-0.25"
4445,4668,25,"-0.25"
4445,4905,78,"-0.25"
4445,4971,97,"-0.25"
4445,5072,159,"-0.25"
4445,5234,128,"-0.25"
4445,5255,12,"-0.25"
4445,5277,20,"-0.25"
4445,5292,44,"-0.25"
4445,5307,7,"-0.25"
4445,5317,53,"-0.25"
4445,5367,5,"-0.25"
4445,5369,4,"-0.25"
4445,5370,6,"-0.25"
4445,5371,1,"-0.25"
4446,4345,66,"-0.25"
4446,4377,39,"-0.25"
4446,4416,105,"-0.25"
4446,4612,92,"-0.25"
4446,4645,44,"-0.25"
4446,4668,26,"-0.25"
4446,4905,68,"-0.25"
4446,4971,111,"-0.25"
4446,5072,154,"-0.25"
4446,5234,123,"-0.25"
4446,5255,11,"-0.25"
4446,5277,24,"-0.25"
4446,5292,48,"-0.25"
4446,5307,8,"-0.25"
4446,5317,59,"-0.25"
4446,5367,10,"-0.25"
4446,5369,6,"-0.25"
4446,5370,5,"-0.25"
4446,5371,1,"-0.25"
4447,4345,67,"-0.25"
4447,4377,34,"-0.25"
4447,4416,87,"-0.25"
4447,4612,80,"-0.25"
4447,4645,60,"-0.25"
4447,4668,20,"-0.25"
4447,4905,87,"-0.25"
4447,4971,123,"-0.25"
4447,5072,157,"-0.25"
4447,5234,116,"-0.25"
4447,5255,5,"-0.25"
4447,5277,25,"-0.25"
4447,5292,52,"-0.25"
4447,5307,4,"-0.25"
4447,5317,60,"-0.25"
4447,5367,10,"-0.25"
4447,5369,5,"-0.25"
4447,5370,4,"-0.25"
4447,5371,3,"-0.25"
4447,5372,1,"-0.25"
4448,4345,60,"-0.25"
4448,4377,35,"-0.25"
4448,4416,82,"-0.25"
4448,4612,79,"-0.25"
4448,4645,59,"-0.25"
4448,4668,21,"-0.25"
4448,4905,95,"-0.25"
4448,4971,129,"-0.25"
4448,5072,160,"-0.25"
4448,5234,110,"-0.25"
4448,5255,5,"-0.25"
4448,5277,30,"-0.25"
4448,5292,45,"-0.25"
4448,5307,5,"-0.25"
4448,5317,57,"-0.25"
4448,5367,11,"-0.25"
4448,5369,2,"-0.25"
4448,5370,7,"-0.25"
4448,5371,4,"-0.25"
4448,5372,2,"-0.25"
4448,5373,1,"-0.25"
4448,5374,1,"-0.25"
4449,4345,58,"-0.25"
4449,4377,35,"-0.25"
4449,4416,95,"-0.25"
4449,4612,76,"-0.25"
4449,4645,48,"-0.25"
4449,4668,21,"-0.25"
4449,4905,79,"-0.25"
4449,4971,143,"-0.25"
4449,5072,184,"-0.25"
4449,5234,93,"-0.25"
4449,5255,5,"-0.25"
4449,5277,30,"-0.25"
4449,5292,47,"-0.25"
4449,5307,4,"-0.25"
4449,5317,51,"-0.25"
4449,5367,13,"-0.25"
4449,5369,2,"-0.25"
4449,5370,12,"-0.25"
4449,5371,2,"-0.25"
4449,5373,1,"-0.25"
4449,5375,1,"-0.25"
4450,4345,48,"-0.25"
4450,4377,31,"-0.25"
4450,4416,86,"-0.25"
4450,4612,84,"-0.25"
4450,4645,48,"-0.25"
4450,4668,19,"-0.25"
4450,4905,77,"-0.25"
4450,4971,151,"-0.25"
4450,5072,182,"-0.25"
4450,5234,103,"-0.25"
4450,5255,4,"-0.25"
4450,5277,25,"-0.25"
4450,5292,49,"-0.25"
4450,5307,1,"-0.25"
4450,5317,60,"-0.25"
4450,5367,15,"-0.25"
4450,5369,3,"-0.25"
4450,5370,13,"-0.25"
4450,5375,1,"-0.25"
4451,4345,38,"-0.25"
4451,4377,37,"-0.25"
4451,4416,76,"-0.25"
4451,4612,91,"-0.25"
4451,4645,39,"-0.25"
4451,4668,17,"-0.25"
4451,4905,69,"-0.25"
4451,4971,153,"-0.25"
4451,5072,189,"-0.25"
4451,5234,102,"-0.25"
4451,5255,5,"-0.25"
4451,5277,28,"-0.25"
4451,5292,63,"-0.25"
4451,5307,1,"-0.25"
4451,5317,59,"-0.25"
4451,5367,13,"-0.25"
4451,5369,3,"-0.25"
4451,5370,15,"-0.25"
4451,5376,1,"-0.25"
4451,5377,1,"-0.25"
4452,4345,44,"-0.25"
4452,4377,45,"-0.25"
4452,4416,78,"-0.25"
4452,4612,88,"-0.25"
4452,4645,47,"-0.25"
4452,4668,13,"-0.25"
4452,4905,61,"-0.25"
4452,4971,152,"-0.25"
4452,5072,205,"-0.25"
4452,5234,91,"-0.25"
4452,5255,4,"-0.25"
4452,5277,23,"-0.25"
4452,5292,64,"-0.25"
4452,5307,1,"-0.25"
4452,5317,49,"-0.25"
4452,5367,13,"-0.25"
4452,5369,2,"-0.25"
4452,5370,16,"-0.25"
4452,5376,1,"-0.25"
4452,5377,1,"-0.25"
4452,5378,1,"-0.25"
4452,5379,1,"-0.25"
4453,4345,43,"-0.25"
4453,4377,54,"-0.25"
4453,4416,69,"-0.25"
4453,4612,101,"-0.25"
4453,4645,50,"-0.25"
4453,4668,11,"-0.25"
4453,4905,61,"-0.25"
4453,4971,152,"-0.25"
4453,5072,188,"-0.25"
4453,5234,97,"-0.25"
4453,5255,4,"-0.25"
4453,5277,24,"-0.25"
4453,5292,60,"-0.25"
4453,5307,1,"-0.25"
4453,5317,38,"-0.25"
4453,5367,15,"-0.25"
4453,5369,8,"-0.25"
4453,5370,18,"-0.25"
4453,5377,3,"-0.25"
4453,5378,1,"-0.25"
4453,5379,1,"-0.25"
4453,5380,1,"-0.25"
4454,4345,43,"-0.25"
4454,4377,54,"-0.25"
4454,4416,83,"-0.25"
4454,4612,97,"-0.25"
4454,4645,51,"-0.25"
4454,4668,9,"-0.25"
4454,4905,60,"-0.25"
4454,4971,153,"-0.25"
4454,5072,167,"-0.25"
4454,5234,101,"-0.25"
4454,5255,5,"-0.25"
4454,5277,23,"-0.25"
4454,5292,62,"-0.25"
4454,5317,41,"-0.25"
4454,5367,16,"-0.25"
4454,5369,6,"-0.25"
4454,5370,21,"-0.25"
4454,5377,4,"-0.25"
4454,5378,2,"-0.25"
4454,5379,1,"-0.25"
4454,5381,1,"-0.25"
4455,4345,43,"-0.25"
4455,4377,52,"-0.25"
4455,4416,105,"-0.25"
4455,4612,113,"-0.25"
4455,4645,52,"-0.25"
4455,4668,10,"-0.25"
4455,4905,69,"-0.25"
4455,4971,134,"-0.25"
4455,5072,157,"-0.25"
4455,5234,93,"-0.25"
4455,5277,22,"-0.25"
4455,5292,52,"-0.25"
4455,5317,49,"-0.25"
4455,5367,11,"-0.25"
4455,5369,8,"-0.25"
4455,5370,19,"-0.25"
4455,5377,4,"-0.25"
4455,5378,2,"-0.25"
4455,5379,1,"-0.25"
4455,5381,3,"-0.25"
4455,5382,1,"-0.25"
4456,4345,46,"-0.25"
4456,4377,56,"-0.25"
4456,4416,104,"-0.25"
4456,4612,113,"-0.25"
4456,4645,52,"-0.25"
4456,4668,11,"-0.25"
4456,4905,71,"-0.25"
4456,4971,116,"-0.25"
4456,5072,145,"-0.25"
4456,5234,108,"-0.25"
4456,5277,19,"-0.25"
4456,5292,59,"-0.25"
4456,5317,44,"-0.25"
4456,5367,12,"-0.25"
4456,5369,9,"-0.25"
4456,5370,22,"-0.25"
4456,5377,3,"-0.25"
4456,5378,4,"-0.25"
4456,5379,1,"-0.25"
4456,5381,4,"-0.25"
4456,5383,1,"-0.25"
4457,4345,53,"-0.25"
4457,4377,57,"-0.25"
4457,4416,94,"-0.25"
4457,4612,105,"-0.25"
4457,4645,47,"-0.25"
4457,4668,13,"-0.25"
4457,4905,63,"-0.25"
4457,4971,119,"-0.25"
4457,5072,152,"-0.25"
4457,5234,121,"-0.25"
4457,5277,14,"-0.25"
4457,5292,62,"-0.25"
4457,5317,49,"-0.25"
4457,5367,9,"-0.25"
4457,5369,5,"-0.25"
4457,5370,24,"-0.25"
4457,5377,2,"-0.25"
4457,5378,4,"-0.25"
4457,5381,4,"-0.25"
4457,5383,1,"-0.25"
4457,5384,1,"-0.25"
4457,5385,1,"-0.25"
4458,4345,57,"-0.25"
4458,4377,53,"-0.25"
4458,4416,93,"-0.25"
4458,4612,104,"-0.25"
4458,4645,50,"-0.25"
4458,4668,15,"-0.25"
4458,4905,65,"-0.25"
4458,4971,114,"-0.25"
4458,5072,134,"-0.25"
4458,5234,135,"-0.25"
4458,5277,12,"-0.25"
4458,5292,53,"-0.25"
4458,5317,65,"-0.25"
4458,5367,12,"-0.25"
4458,5369,2,"-0.25"
4458,5370,23,"-0.25"
4458,5377,1,"-0.25"
4458,5378,2,"-0.25"
4458,5381,6,"-0.25"
4458,5383,1,"-0.25"
4458,5385,1,"-0.25"
4458,5386,1,"-0.25"
4458,5387,1,"-0.25"
4459,4345,78,"-0.25"
4459,4377,56,"-0.25"
4459,4416,101,"-0.25"
4459,4612,98,"-0.25"
4459,4645,49,"-0.25"
4459,4668,10,"-0.25"
4459,4905,63,"-0.25"
4459,4971,102,"-0.25"
4459,5072,127,"-0.25"
4459,5234,139,"-0.25"
4459,5277,11,"-0.25"
4459,5292,39,"-0.25"
4459,5317,83,"-0.25"
4459,5367,11,"-0.25"
4459,5370,22,"-0.25"
4459,5378,2,"-0.25"
4459,5381,5,"-0.25"
4459,5385,1,"-0.25"
4459,5386,1,"-0.25"
4459,5387,1,"-0.25"
4459,5388,1,"-0.25"
4460,4345,83,"-0.25"
4460,4377,61,"-0.25"
4460,4416,99,"-0.25"
4460,4612,90,"-0.25"
4460,4645,41,"-0.25"
4460,4668,9,"-0.25"
4460,4905,61,"-0.25"
4460,4971,95,"-0.25"
4460,5072,126,"-0.25"
4460,5234,146,"-0.25"
4460,5277,11,"-0.25"
4460,5292,40,"-0.25"
4460,5317,89,"-0.25"
4460,5367,12,"-0.25"
4460,5370,23,"-0.25"
4460,5378,2,"-0.25"
4460,5381,7,"-0.25"
4460,5385,4,"-0.25"
4460,5386,1,"-0.25"
4461,4345,84,"-0.25"
4461,4377,58,"-0.25"
4461,4416,96,"-0.25"
4461,4612,101,"-0.25"
4461,4645,37,"-0.25"
4461,4668,7,"-0.25"
4461,4905,68,"-0.25"
4461,4971,85,"-0.25"
4461,5072,129,"-0.25"
4461,5234,148,"-0.25"
4461,5277,10,"-0.25"
4461,5292,40,"-0.25"
4461,5317,86,"-0.25"
4461,5367,14,"-0.25"
4461,5370,24,"-0.25"
4461,5378,1,"-0.25"
4461,5381,9,"-0.25"
4461,5385,2,"-0.25"
4461,5389,1,"-0.25"
4462,4345,84,"-0.25"
4462,4377,57,"-0.25"
4462,4416,87,"-0.25"
4462,4612,110,"-0.25"
4462,4645,31,"-0.25"
4462,4668,9,"-0.25"
4462,4905,55,"-0.25"
4462,4971,95,"-0.25"
4462,5072,125,"-0.25"
4462,5234,148,"-0.25"
4462,5277,9,"-0.25"
4462,5292,37,"-0.25"
4462,5317,97,"-0.25"
4462,5367,14,"-0.25"
4462,5370,28,"-0.25"
4462,5378,1,"-0.25"
4462,5381,11,"-0.25"
4462,5389,1,"-0.25"
4462,5390,1,"-0.25"
4463,4345,78,"-0.25"
4463,4377,52,"-0.25"
4463,4416,87,"-0.25"
4463,4612,126,"-0.25"
4463,4645,38,"-0.25"
4463,4668,12,"-0.25"
4463,4905,56,"-0.25"
4463,4971,80,"-0.25"
4463,5072,134,"-0.25"
4463,5234,125,"-0.25"
4463,5277,10,"-0.25"
4463,5292,37,"-0.25"
4463,5317,104,"-0.25"
4463,5367,15,"-0.25"
4463,5370,31,"-0.25"
4463,5378,2,"-0.25"
4463,5381,12,"-0.25"
4463,5391,1,"-0.25"
4464,4345,76,"-0.25"
4464,4377,56,"-0.25"
4464,4416,96,"-0.25"
4464,4612,128,"-0.25"
4464,4645,39,"-0.25"
4464,4668,11,"-0.25"
4464,4905,55,"-0.25"
4464,4971,88,"-0.25"
4464,5072,142,"-0.25"
4464,5234,108,"-0.25"
4464,5277,17,"-0.25"
4464,5292,33,"-0.25"
4464,5317,89,"-0.25"
4464,5367,26,"-0.25"
4464,5370,25,"-0.25"
4464,5378,4,"-0.25"
4464,5381,6,"-0.25"
4464,5391,1,"-0.25"
4465,4345,68,"-0.25"
4465,4377,68,"-0.25"
4465,4416,87,"-0.25"
4465,4612,130,"-0.25"
4465,4645,33,"-0.25"
4465,4668,9,"-0.25"
4465,4905,39,"-0.25"
4465,4971,102,"-0.25"
4465,5072,125,"-0.25"
4465,5234,111,"-0.25"
4465,5277,15,"-0.25"
4465,5292,37,"-0.25"
4465,5317,104,"-0.25"
4465,5367,24,"-0.25"
4465,5370,35,"-0.25"
4465,5378,3,"-0.25"
4465,5381,9,"-0.25"
4465,5392,1,"-0.25"
4466,4345,63,"-0.25"
4466,4377,72,"-0.25"
4466,4416,80,"-0.25"
4466,4612,130,"-0.25"
4466,4645,25,"-0.25"
4466,4668,11,"-0.25"
4466,4905,41,"-0.25"
4466,4971,104,"-0.25"
4466,5072,139,"-0.25"
4466,5234,103,"-0.25"
4466,5277,20,"-0.25"
4466,5292,34,"-0.25"
4466,5317,107,"-0.25"
4466,5367,33,"-0.25"
4466,5370,33,"-0.25"
4466,5381,4,"-0.25"
4466,5393,1,"-0.25"
4467,4345,76,"-0.25"
4467,4377,83,"-0.25"
4467,4416,87,"-0.25"
4467,4612,114,"-0.25"
4467,4645,28,"-0.25"
4467,4668,8,"-0.25"
4467,4905,38,"-0.25"
4467,4971,91,"-0.25"
4467,5072,144,"-0.25"
4467,5234,114,"-0.25"
4467,5277,14,"-0.25"
4467,5292,33,"-0.25"
4467,5317,99,"-0.25"
4467,5367,38,"-0.25"
4467,5370,28,"-0.25"
4467,5381,4,"-0.25"
4467,5394,1,"-0.25"
4468,4345,86,"-0.25"
4468,4377,80,"-0.25"
4468,4416,76,"-0.25"
4468,4612,119,"-0.25"
4468,4645,34,"-0.25"
4468,4668,9,"-0.25"
4468,4905,34,"-0.25"
4468,4971,113,"-0.25"
4468,5072,149,"-0.25"
4468,5234,104,"-0.25"
4468,5277,14,"-0.25"
4468,5292,29,"-0.25"
4468,5317,82,"-0.25"
4468,5367,34,"-0.25"
4468,5370,33,"-0.25"
4468,5381,3,"-0.25"
4468,5394,1,"-0.25"
4469,4345,88,"-0.25"
4469,4377,84,"-0.25"
4469,4416,78,"-0.25"
4469,4612,106,"-0.25"
4469,4645,30,"-0.25"
4469,4668,8,"-0.25"
4469,4905,48,"-0.25"
4469,4971,102,"-0.25"
4469,5072,168,"-0.25"
4469,5234,94,"-0.25"
4469,5277,12,"-0.25"
4469,5292,29,"-0.25"
4469,5317,89,"-0.25"
4469,5367,29,"-0.25"
4469,5370,31,"-0.25"
4469,5381,2,"-0.25"
4469,5394,1,"-0.25"
4469,5395,1,"-0.25"
4470,4345,99,"-0.25"
4470,4377,72,"-0.25"
4470,4416,86,"-0.25"
4470,4612,90,"-0.25"
4470,4645,29,"-0.25"
4470,4668,11,"-0.25"
4470,4905,59,"-0.25"
4470,4971,90,"-0.25"
4470,5072,166,"-0.25"
4470,5234,88,"-0.25"
4470,5277,13,"-0.25"
4470,5292,35,"-0.25"
4470,5317,90,"-0.25"
4470,5367,39,"-0.25"
4470,5370,28,"-0.25"
4470,5381,4,"-0.25"
4470,5395,1,"-0.25"
4471,4345,95,"-0.25"
4471,4377,61,"-0.25"
4471,4416,86,"-0.25"
4471,4612,109,"-0.25"
4471,4645,30,"-0.25"
4471,4668,6,"-0.25"
4471,4905,58,"-0.25"
4471,4971,90,"-0.25"
4471,5072,179,"-0.25"
4471,5234,99,"-0.25"
4471,5277,9,"-0.25"
4471,5292,34,"-0.25"
4471,5317,75,"-0.25"
4471,5367,34,"-0.25"
4471,5370,30,"-0.25"
4471,5395,3,"-0.25"
4471,5396,1,"-0.25"
4471,5397,1,"-0.25"
4472,4345,86,"-0.25"
4472,4377,66,"-0.25"
4472,4416,94,"-0.25"
4472,4612,123,"-0.25"
4472,4645,35,"-0.25"
4472,4668,5,"-0.25"
4472,4905,51,"-0.25"
4472,4971,89,"-0.25"
4472,5072,186,"-0.25"
4472,5234,99,"-0.25"
4472,5277,7,"-0.25"
4472,5292,38,"-0.25"
4472,5317,57,"-0.25"
4472,5367,32,"-0.25"
4472,5370,24,"-0.25"
4472,5395,4,"-0.25"
4472,5396,1,"-0.25"
4472,5397,3,"-0.25"
4473,4345,83,"-0.25"
4473,4377,65,"-0.25"
4473,4416,92,"-0.25"
4473,4612,133,"-0.25"
4473,4645,37,"-0.25"
4473,4668,5,"-0.25"
4473,4905,55,"-0.25"
4473,4971,102,"-0.25"
4473,5072,180,"-0.25"
4473,5234,103,"-0.25"
4473,5277,7,"-0.25"
4473,5292,28,"-0.25"
4473,5317,62,"-0.25"
4473,5367,28,"-0.25"
4473,5370,12,"-0.25"
4473,5395,5,"-0.25"
4473,5396,1,"-0.25"
4473,5397,2,"-0.25"
4474,4345,71,"-0.25"
4474,4377,70,"-0.25"
4474,4416,108,"-0.25"
4474,4612,137,"-0.25"
4474,4645,39,"-0.25"
4474,4668,8,"-0.25"
4474,4905,60,"-0.25"
4474,4971,101,"-0.25"
4474,5072,162,"-0.25"
4474,5234,98,"-0.25"
4474,5277,3,"-0.25"
4474,5292,22,"-0.25"
4474,5317,63,"-0.25"
4474,5367,30,"-0.25"
4474,5370,14,"-0.25"
4474,5395,11,"-0.25"
4474,5396,1,"-0.25"
4474,5398,1,"-0.25"
4474,5399,1,"-0.25"
4475,4345,74,"-0.25"
4475,4377,80,"-0.25"
4475,4416,103,"-0.25"
4475,4612,137,"-0.25"
4475,4645,39,"-0.25"
4475,4668,6,"-0.25"
4475,4905,53,"-0.25"
4475,4971,115,"-0.25"
4475,5072,146,"-0.25"
4475,5234,105,"-0.25"
4475,5277,1,"-0.25"
4475,5292,27,"-0.25"
4475,5317,56,"-0.25"
4475,5367,32,"-0.25"
4475,5370,13,"-0.25"
4475,5395,11,"-0.25"
4475,5396,2,"-0.25"
4476,4345,71,"-0.25"
4476,4377,86,"-0.25"
4476,4416,98,"-0.25"
4476,4612,152,"-0.25"
4476,4645,23,"-0.25"
4476,4668,8,"-0.25"
4476,4905,57,"-0.25"
4476,4971,106,"-0.25"
4476,5072,132,"-0.25"
4476,5234,109,"-0.25"
4476,5292,34,"-0.25"
4476,5317,55,"-0.25"
4476,5367,43,"-0.25"
4476,5370,6,"-0.25"
4476,5395,14,"-0.25"
4476,5396,4,"-0.25"
4476,5400,1,"-0.25"
4476,5401,1,"-0.25"
4477,4345,72,"-0.25"
4477,4377,73,"-0.25"
4477,4416,92,"-0.25"
4477,4612,157,"-0.25"
4477,4645,23,"-0.25"
4477,4668,9,"-0.25"
4477,4905,53,"-0.25"
4477,4971,106,"-0.25"
4477,5072,138,"-0.25"
4477,5234,114,"-0.25"
4477,5292,32,"-0.25"
4477,5317,59,"-0.25"
4477,5367,48,"-0.25"
4477,5370,7,"-0.25"
4477,5395,11,"-0.25"
4477,5396,5,"-0.25"
4477,5400,1,"-0.25"
4478,4345,85,"-0.25"
4478,4377,75,"-0.25"
4478,4416,86,"-0.25"
4478,4612,169,"-0.25"
4478,4645,25,"-0.25"
4478,4668,9,"-0.25"
4478,4905,48,"-0.25"
4478,4971,114,"-0.25"
4478,5072,117,"-0.25"
4478,5234,111,"-0.25"
4478,5292,30,"-0.25"
4478,5317,57,"-0.25"
4478,5367,44,"-0.25"
4478,5370,8,"-0.25"
4478,5395,13,"-0.25"
4478,5396,3,"-0.25"
4478,5400,2,"-0.25"
4478,5402,1,"-0.25"
4478,5403,1,"-0.25"
4478,5404,1,"-0.25"
4478,5405,1,"-0.25"
4479,4345,73,"-0.25"
4479,4377,84,"-0.25"
4479,4416,87,"-0.25"
4479,4612,159,"-0.25"
4479,4645,30,"-0.25"
4479,4668,9,"-0.25"
4479,4905,67,"-0.25"
4479,4971,106,"-0.25"
4479,5072,123,"-0.25"
4479,5234,118,"-0.25"
4479,5292,31,"-0.25"
4479,5317,49,"-0.25"
4479,5367,36,"-0.25"
4479,5370,5,"-0.25"
4479,5395,14,"-0.25"
4479,5396,2,"-0.25"
4479,5400,1,"-0.25"
4479,5402,1,"-0.25"
4479,5403,2,"-0.25"
4479,5404,1,"-0.25"
4479,5405,1,"-0.25"
4479,5406,1,"-0.25"
4480,4345,80,"-0.25"
4480,4377,82,"-0.25"
4480,4416,88,"-0.25"
4480,4612,152,"-0.25"
4480,4645,25,"-0.25"
4480,4668,12,"-0.25"
4480,4905,63,"-0.25"
4480,4971,104,"-0.25"
4480,5072,134,"-0.25"
4480,5234,119,"-0.25"
4480,5292,30,"-0.25"
4480,5317,53,"-0.25"
4480,5367,29,"-0.25"
4480,5370,8,"-0.25"
4480,5395,13,"-0.25"
4480,5396,4,"-0.25"
4480,5400,1,"-0.25"
4480,5403,1,"-0.25"
4480,5405,1,"-0.25"
4480,5407,1,"-0.25"
4481,4345,77,"-0.25"
4481,4377,75,"-0.25"
4481,4416,99,"-0.25"
4481,4612,148,"-0.25"
4481,4645,19,"-0.25"
4481,4668,7,"-0.25"
4481,4905,62,"-0.25"
4481,4971,100,"-0.25"
4481,5072,149,"-0.25"
4481,5234,124,"-0.25"
4481,5292,33,"-0.25"
4481,5317,54,"-0.25"
4481,5367,24,"-0.25"
4481,5370,5,"-0.25"
4481,5395,15,"-0.25"
4481,5396,3,"-0.25"
4481,5400,2,"-0.25"
4481,5405,3,"-0.25"
4481,5407,1,"-0.25"
4482,4345,78,"-0.25"
4482,4377,78,"-0.25"
4482,4416,81,"-0.25"
4482,4612,172,"-0.25"
4482,4645,16,"-0.25"
4482,4668,6,"-0.25"
4482,4905,63,"-0.25"
4482,4971,95,"-0.25"
4482,5072,142,"-0.25"
4482,5234,115,"-0.25"
4482,5292,35,"-0.25"
4482,5317,49,"-0.25"
4482,5367,36,"-0.25"
4482,5370,3,"-0.25"
4482,5395,22,"-0.25"
4482,5396,3,"-0.25"
4482,5400,1,"-0.25"
4482,5405,3,"-0.25"
4482,5407,1,"-0.25"
4482,5408,1,"-0.25"
4483,4345,95,"-0.25"
4483,4377,75,"-0.25"
4483,4416,81,"-0.25"
4483,4612,171,"-0.25"
4483,4645,12,"-0.25"
4483,4668,6,"-0.25"
4483,4905,69,"-0.25"
4483,4971,77,"-0.25"
4483,5072,143,"-0.25"
4483,5234,107,"-0.25"
4483,5292,38,"-0.25"
4483,5317,38,"-0.25"
4483,5367,46,"-0.25"
4483,5370,4,"-0.25"
4483,5395,28,"-0.25"
4483,5396,5,"-0.25"
4483,5407,3,"-0.25"
4483,5408,1,"-0.25"
4483,5409,1,"-0.25"
4484,4345,101,"-0.25"
4484,4377,74,"-0.25"
4484,4416,84,"-0.25"
4484,4612,159,"-0.25"
4484,4645,9,"-0.25"
4484,4668,7,"-0.25"
4484,4905,61,"-0.25"
4484,4971,74,"-0.25"
4484,5072,139,"-0.25"
4484,5234,100,"-0.25"
4484,5292,48,"-0.25"
4484,5317,54,"-0.25"
4484,5367,48,"-0.25"
4484,5370,5,"-0.25"
4484,5395,27,"-0.25"
4484,5396,2,"-0.25"
4484,5407,4,"-0.25"
4484,5408,1,"-0.25"
4484,5410,1,"-0.25"
4484,5411,1,"-0.25"
4484,5412,1,"-0.25"
4485,4345,113,"-0.25"
4485,4377,78,"-0.25"
4485,4416,82,"-0.25"
4485,4612,150,"-0.25"
4485,4645,11,"-0.25"
4485,4668,6,"-0.25"
4485,4905,67,"-0.25"
4485,4971,67,"-0.25"
4485,5072,135,"-0.25"
4485,5234,95,"-0.25"
4485,5292,49,"-0.25"
4485,5317,49,"-0.25"
4485,5367,46,"-0.25"
4485,5370,7,"-0.25"
4485,5395,31,"-0.25"
4485,5396,7,"-0.25"
4485,5407,3,"-0.25"
4485,5408,1,"-0.25"
4485,5411,1,"-0.25"
4485,5412,1,"-0.25"
4485,5413,1,"-0.25"
4486,4345,106,"-0.25"
4486,4377,72,"-0.25"
4486,4416,85,"-0.25"
4486,4612,153,"-0.25"
4486,4645,13,"-0.25"
4486,4668,7,"-0.25"
4486,4905,67,"-0.25"
4486,4971,69,"-0.25"
4486,5072,150,"-0.25"
4486,5234,96,"-0.25"
4486,5292,42,"-0.25"
4486,5317,52,"-0.25"
4486,5367,42,"-0.25"
4486,5370,8,"-0.25"
4486,5395,23,"-0.25"
4486,5396,12,"-0.25"
4486,5407,1,"-0.25"
4486,5408,1,"-0.25"
4486,5412,1,"-0.25"
4487,4345,105,"-0.25"
4487,4377,62,"-0.25"
4487,4416,81,"-0.25"
4487,4612,152,"-0.25"
4487,4645,12,"-0.25"
4487,4668,8,"-0.25"
4487,4905,84,"-0.25"
4487,4971,59,"-0.25"
4487,5072,135,"-0.25"
4487,5234,92,"-0.25"
4487,5292,36,"-0.25"
4487,5317,67,"-0.25"
4487,5367,50,"-0.25"
4487,5370,10,"-0.25"
4487,5395,28,"-0.25"
4487,5396,16,"-0.25"
4487,5407,1,"-0.25"
4487,5412,2,"-0.25"
4488,4345,99,"-0.25"
4488,4377,57,"-0.25"
4488,4416,84,"-0.25"
4488,4612,146,"-0.25"
4488,4645,11,"-0.25"
4488,4668,7,"-0.25"
4488,4905,93,"-0.25"
4488,4971,59,"-0.25"
4488,5072,145,"-0.25"
4488,5234,91,"-0.25"
4488,5292,38,"-0.25"
4488,5317,64,"-0.25"
4488,5367,53,"-0.25"
4488,5370,8,"-0.25"
4488,5395,24,"-0.25"
4488,5396,19,"-0.25"
4488,5412,1,"-0.25"
4488,5414,1,"-0.25"
4489,4345,108,"-0.25"
4489,4377,59,"-0.25"
